IDENT_MEN;VAG;NUMORDREABO;NB_ABONN;TYP_ABONN01;TYP_ABONN02;TYP_ABONN03;TYP_ABONN04;TYP_ABONN05;TYP_ABONN06;TYP_ABONN07;TYP_ABONN08;TYP_ABONN09;TYP_ABONN10;Nataudio;Proaudio;Msabonn;Msfacture;Msfactper;Abofixe;Cartemobile;Mcartemobile;Percartemobile;MSFACTPER_D;MSFACTURE_D;MCARTEMOBILE_D;PERCARTEMOBILE_D;MIMPUTINTERNET_D
05488;6;4;5;0;1;0;0;0;0;0;0;0;0;;4;17;17;1;;2;;;12;17;;;
05488;6;5;5;1;0;0;0;1;0;0;0;0;0;;;40;1;1;;2;;;12;1;;;
05489;1;1;3;1;0;1;1;0;0;0;0;0;0;;;50;50;1;;2;;;12;49;;;
05489;1;2;3;0;1;0;1;0;0;0;0;0;0;;1;50;50;1;;2;;;12;50;;;
05489;1;3;3;0;1;0;1;0;0;0;0;0;0;;2;50;50;1;;2;;;12;50;;;
05490;2;;;;;;;;;;;;;;;;;;;;;;;;;;316
05490;2;1;3;1;0;0;1;0;0;0;0;0;0;;;35;0;1;;2;;;;;;;
05490;2;2;3;0;1;0;0;0;0;0;0;0;0;;1;25;25;1;;2;;;12;25;;;
05490;2;3;3;0;1;0;0;0;0;0;0;0;0;;2;25;25;1;;2;;;12;25;;;
05491;4;1;2;1;0;1;1;0;0;0;0;0;0;;;42;42;1;;2;;;12;42;;;
05491;4;2;2;0;1;0;0;0;0;0;0;0;0;;1;10;10;1;;2;;;12;10;;;
05492;3;1;3;1;1;1;0;1;0;0;0;0;0;;2;68;80;1;;2;;;12;80;;;
05492;3;2;3;0;1;0;0;0;0;0;0;0;0;;4;15;15;1;;2;;;12;15;;;
05492;3;3;3;0;1;0;0;0;0;0;0;0;0;;1;2;2;1;;2;;;12;2;;;
05493;1;1;4;1;0;1;1;0;0;0;0;0;0;;;53;53;1;;2;;;12;53;;;
05493;1;2;4;0;1;0;0;0;0;0;0;0;0;;1;20;20;1;;2;;;12;20;;;
05493;1;3;4;0;1;0;0;0;0;0;0;0;0;;2;20;20;1;;2;;;12;20;;;
05493;1;4;4;0;1;0;0;0;0;0;0;0;0;;3;6;6;1;;2;;;12;6;;;
05494;2;1;2;1;0;0;1;0;0;0;0;0;0;;;37;1;1;;2;;;12;1;;;
05494;2;2;2;0;1;0;0;0;1;0;0;0;0;;1;20;1;1;;2;;;12;1;;;
05495;3;1;2;1;0;1;1;0;0;0;0;0;0;;;50;50;1;;2;;;12;49;;;
05495;3;2;2;0;1;0;0;0;0;0;0;0;0;;1;28;28;1;;2;;;12;28;;;
05496;4;1;2;0;0;1;0;0;0;0;0;0;0;;;35;35;1;;2;;;12;35;;;
05496;4;2;2;0;1;0;0;0;0;0;0;0;0;;1;19;19;1;;2;;;12;19;;;
05497;2;1;2;1;0;0;1;0;0;0;0;0;0;;;30;33;1;;2;;;12;33;;;
05497;2;2;2;0;1;0;0;0;0;0;0;0;0;;1;5;5;1;;2;;;12;5;;;
05498;6;1;1;1;0;1;1;0;0;0;0;0;0;;;37;37;1;;;;;12;37;;;
05500;6;1;3;1;1;1;1;0;1;0;1;0;0;;1;98;98;1;;2;;;12;98;;;
05500;6;2;3;0;1;0;0;0;1;0;0;0;0;;2;26;26;1;;2;;;12;26;;;
05500;6;3;3;0;1;0;0;0;1;0;0;0;0;;3;30;30;1;;2;;;12;30;;;
05501;5;1;2;1;1;1;0;0;1;0;0;0;0;;1;100;110;1;;2;;;12;110;;;
05501;5;2;2;0;1;0;1;0;0;0;0;0;0;;2;40;40;1;;2;;;12;40;;;
05502;5;1;1;1;1;1;1;0;1;0;0;0;0;;1;110;110;1;;2;;;12;110;;;
05503;5;1;2;1;0;1;1;0;0;0;0;0;0;;;37;37;1;;2;;;12;37;;;
05503;5;2;2;0;1;0;0;0;0;0;0;0;0;;1;6;6;1;;2;;;12;6;;;
05504;3;1;1;1;1;1;1;0;1;0;0;0;0;;1;42;42;1;;2;;;12;42;;;
05505;5;1;1;1;1;1;1;0;0;0;0;0;0;;1;45;45;1;;2;;;12;46;;;
05506;3;1;3;1;0;1;1;0;0;0;0;0;0;;;29;29;1;;2;;;12;29;;;
05506;3;2;3;0;1;0;0;0;1;0;0;0;0;;1;30;30;1;;2;;;12;30;;;
05506;3;3;3;0;1;0;0;0;1;0;0;0;0;;2;15;21;1;;2;;;12;21;;;
05507;1;1;1;1;0;0;0;0;0;0;0;0;0;;;22;25;1;;;;;12;25;;;
05508;6;;;;;;;;;;;;;;;;;;;;;;;;;;331
05508;6;1;2;0;1;0;0;0;0;0;0;0;0;;1;25;25;1;;2;;;12;25;;;
05508;6;2;2;0;0;1;0;0;0;0;0;0;0;;;30;30;1;;2;;;12;30;;;
05509;4;;;;;;;;;;;;;;;;;;;;;;;;;;131
05509;4;1;2;0;0;1;0;0;0;0;0;0;0;;;29;29;2;1;2;;;6;29;;;
05509;4;2;2;0;1;0;0;0;0;0;0;0;0;;1;29;29;2;1;2;;;6;29;;;
05511;2;1;2;1;0;0;1;0;0;0;0;0;0;;;32;32;1;;2;;;12;32;;;
05511;2;2;2;0;1;0;0;0;0;0;0;0;0;;3;20;20;1;;2;;;12;20;;;
05512;4;1;3;1;0;1;1;0;0;0;1;1;0;;;59;62;1;;2;;;12;62;;;
05512;4;2;3;0;1;0;0;0;1;1;0;0;0;;1;19;19;1;;2;;;12;19;;;
05512;4;3;3;0;1;0;0;0;0;0;0;0;0;;2;6;6;1;;2;;;12;6;;;
05513;3;1;2;1;1;0;0;1;0;0;0;0;0;;1;29;29;1;;2;;;12;29;;;
05513;3;2;2;0;1;0;0;0;0;0;0;0;0;;2;15;15;1;;2;;;12;15;;;
05514;3;1;1;1;1;1;1;0;0;0;0;0;0;;1;50;50;1;;2;;;12;51;;;
05515;3;;;;;;;;;;;;;;;;;;;;;;;;;;216
05515;3;1;2;1;0;1;0;0;0;0;0;0;0;;;28;28;1;;2;;;12;28;;;
05515;3;2;2;0;1;0;0;0;0;0;0;0;0;;2;2;2;1;;2;;;12;2;;;
05516;4;;;;;;;;;;;;;;;;;;;;;;;;;;210
05516;4;1;2;1;0;1;0;0;0;0;0;0;0;;;60;60;1;;2;;;12;60;;;
05516;4;2;2;0;1;0;0;0;0;0;0;0;0;;1;45;45;1;;2;;;12;45;;;
05517;4;1;5;1;0;1;1;0;0;0;0;0;0;;;90;90;1;;2;;;12;90;;;
05517;4;2;5;0;1;0;0;0;0;0;0;0;0;;1;30;30;1;;2;;;12;30;;;
05517;4;3;5;0;1;0;0;0;0;0;0;0;0;;2;30;30;1;;2;;;12;30;;;
05517;4;4;5;0;1;0;0;0;0;0;0;0;0;;4;30;30;1;;2;;;12;30;;;
05517;4;5;5;0;1;0;0;0;0;0;0;0;0;;5;30;30;11;;2;;;12;30;;;
05518;3;1;4;1;0;1;1;0;0;0;0;0;0;;;32;32;1;;2;;;12;32;;;
05518;3;2;4;0;1;0;0;0;0;0;0;0;0;;1;14;14;1;;2;;;12;14;;;
05518;3;3;4;0;1;0;0;0;0;0;0;0;0;;2;45;45;1;;2;;;12;45;;;
05518;3;4;4;0;1;0;0;0;0;0;0;0;0;;3;10;10;1;;2;;;12;10;;;
05519;6;1;1;1;0;0;0;0;0;0;0;0;0;;;45;55;1;;;;;12;55;;;
05520;3;;;;;;;;;;;;;;;;;;;;;;;;;;135
05521;5;1;2;1;0;1;1;0;0;0;0;0;0;;;59;59;1;;2;;;12;59;;;
05521;5;2;2;0;1;0;0;0;0;0;0;0;0;;2;49;49;1;;2;;;12;49;;;
05522;2;1;2;1;1;0;1;0;0;0;0;0;0;;1;6;6;1;;2;;;12;6;;;
05522;2;2;2;1;0;0;1;0;0;0;0;0;0;;;35;35;1;;2;;;12;35;;;
05523;1;1;1;1;1;1;1;0;1;0;0;0;0;;1;40;40;1;;2;;;12;41;;;
05524;6;1;2;1;0;1;1;0;0;0;0;0;0;;;50;50;1;;2;;;12;49;;;
05524;6;2;2;0;1;0;0;0;0;0;0;0;0;;1;16;16;1;;2;;;12;16;;;
05525;1;;;;;;;;;;;;;;;;;;;;;;;;;;327
05526;5;1;1;1;0;0;0;0;0;0;0;0;0;;;50;50;2;;;;;6;50;;;
05527;5;1;1;0;1;0;0;0;1;0;0;0;0;;1;23;23;1;;2;;;12;23;;;
05528;1;1;4;0;0;0;1;0;0;0;0;0;0;;;37;37;1;1;2;;;12;37;;;
05528;1;2;4;0;0;1;0;0;0;0;0;0;0;;;52;52;1;1;2;;;12;52;;;
05528;1;3;4;0;1;0;0;0;0;0;0;0;0;;1;5;6;1;1;2;;;12;6;;;
05528;1;4;4;0;1;0;0;0;0;0;0;0;0;;2;5;5;1;1;2;;;12;5;;;
05529;5;1;1;0;1;0;0;0;0;0;0;0;0;;2;15;15;1;;2;;;12;15;;;
05531;5;1;1;1;0;0;0;0;0;0;0;0;0;;;20;26;1;;;;;12;26;;;
05532;3;1;2;1;1;0;1;0;0;0;0;0;0;;1;40;40;1;;2;;;12;39;;;
05532;3;2;2;0;1;0;0;0;0;0;0;0;0;;2;2;2;1;;2;;;12;2;;;
05533;5;1;2;1;1;1;0;0;0;0;0;0;0;;2;68;68;1;;2;;;12;68;;;
05533;5;2;2;0;1;0;0;0;0;0;0;0;0;;1;30;30;1;;2;;;12;30;;;
05534;2;1;3;1;0;0;1;0;0;0;0;0;0;;;39;39;1;;2;;;12;39;;;
05534;2;2;3;0;0;1;0;0;0;0;0;0;0;;;67;67;1;;2;;;12;67;;;
05534;2;3;3;0;1;0;0;0;1;0;0;0;0;;1;29;29;1;;2;;;12;29;;;
05535;1;1;1;1;1;1;1;0;0;0;0;0;0;;2;100;100;1;;2;;;12;99;;;
05536;4;;;;;;;;;;;;;;;;;;;;;;;;;;163
05536;4;1;3;1;1;1;0;0;0;0;0;0;0;;1;29;29;1;;2;;;12;28;;;
05536;4;2;3;1;0;0;0;0;0;0;0;0;0;;;19;19;1;;2;;;12;19;;;
05536;4;3;3;0;0;1;0;0;0;0;0;0;0;;;58;58;1;;2;;;12;58;;;
05537;3;1;3;0;0;1;0;0;0;0;0;0;0;;;57;57;1;1;2;;;12;57;;;
05537;3;2;3;0;1;0;0;0;0;0;0;0;0;;1;5;5;1;1;2;;;12;5;;;
05537;3;3;3;0;1;0;0;0;0;0;0;0;0;;3;25;25;1;1;2;;;12;25;;;
05538;4;1;6;1;0;1;1;0;0;0;0;0;0;;;40;45;1;;2;;;12;45;;;
05538;4;2;6;0;1;0;0;0;0;0;0;0;0;;1;2;2;1;;2;;;12;2;;;
05538;4;3;6;0;1;0;0;0;0;0;0;0;0;;2;10;10;1;;2;;;12;10;;;
05538;4;4;6;0;1;0;0;0;0;0;0;0;0;;3;15;15;1;;2;;;12;15;;;
05538;4;5;6;0;1;0;0;0;0;0;0;0;0;;4;15;15;1;;2;;;12;15;;;
05538;4;6;6;0;1;0;0;0;0;0;0;0;0;;5;8;8;1;;2;;;12;8;;;
05539;1;;;;;;;;;;;;;;;;;;;;;;;;;;219
05539;1;1;1;0;1;0;0;0;0;0;0;0;0;;3;10;10;1;1;2;;;12;10;;;
05540;1;1;3;1;0;1;1;0;0;0;0;0;0;;;50;50;1;;2;;;12;49;;;
05540;1;2;3;0;1;0;0;0;1;0;0;0;0;;1;24;45;1;;2;;;12;45;;;
05540;1;3;3;0;1;0;0;0;0;0;0;0;0;;2;6;6;1;;2;;;12;6;;;
05542;6;;;;;;;;;;;;;;;;;;;;;;;;;;34
05543;3;1;2;1;0;1;1;0;0;0;0;0;0;;;33;33;1;;2;;;12;33;;;
05543;3;2;2;0;1;0;0;0;1;0;0;0;0;;1;18;25;1;;2;;;12;25;;;
05544;1;1;2;0;0;1;0;0;0;0;0;0;0;;;40;40;1;1;2;;;12;40;;;
05544;1;2;2;0;1;0;0;0;0;0;0;0;0;;2;5;5;1;1;2;;;12;5;;;
05545;2;1;2;0;1;0;1;0;0;0;0;0;0;;1;47;47;1;;2;;;12;47;;;
05545;2;2;2;0;1;0;1;0;0;0;0;0;0;;2;47;47;1;;2;;;12;47;;;
05546;3;1;5;0;1;0;0;0;0;0;0;0;0;;1;29;29;1;;2;;;12;29;;;
05546;3;2;5;0;1;0;0;0;0;0;0;0;0;;3;14;14;1;;2;;;12;14;;;
05546;3;3;5;0;1;0;0;0;0;0;0;0;0;;2;39;39;1;;2;;;12;39;;;
05546;3;4;5;0;0;1;0;0;0;0;0;0;0;;;49;49;1;;2;;;12;49;;;
05546;3;5;5;1;0;1;1;0;0;0;0;0;0;;;47;47;1;;2;;;12;47;;;
05547;2;1;4;0;0;1;0;0;0;0;0;0;0;;;60;60;1;1;2;;;12;60;;;
05547;2;2;4;0;1;0;0;0;0;0;0;0;0;;1;35;35;1;1;2;;;12;35;;;
05547;2;3;4;0;1;0;0;0;0;0;0;0;0;;2;20;20;1;1;2;;;12;20;;;
05547;2;4;4;0;1;0;0;0;0;0;0;0;0;;4;24;24;1;1;2;;;12;24;;;
05548;5;1;2;1;0;0;0;0;0;0;0;0;0;;;28;28;1;;2;;;12;28;;;
05548;5;2;2;0;1;0;0;0;0;0;0;0;0;;1;10;10;1;;2;;;12;10;;;
05549;1;1;2;0;1;1;0;0;0;0;0;0;0;;1;20;20;1;1;2;;;12;20;;;
05549;1;2;2;0;0;0;1;0;0;0;0;0;0;;;37;37;1;1;2;;;12;37;;;
05550;4;;;;;;;;;;;;;;;;;;;;;;;;;;1200
05550;4;1;2;1;0;0;0;0;0;0;0;0;0;;;20;20;1;;2;;;12;20;;;
05550;4;2;2;0;1;0;0;0;0;0;0;0;0;;1;16;16;1;;2;;;12;16;;;
05551;1;1;1;1;1;1;1;0;1;0;0;0;0;;1;70;90;1;;1;20;1M;12;90;20;12;
05552;6;1;3;1;0;0;1;0;0;0;0;0;0;;;44;44;1;;2;;;12;44;;;
05552;6;2;3;0;0;1;0;0;0;0;0;0;0;;;50;50;1;;2;;;12;50;;;
05552;6;3;3;0;1;0;0;0;0;0;0;0;0;;2;20;20;1;;2;;;12;20;;;
05553;1;1;1;1;0;1;1;0;0;0;0;0;0;;;32;32;1;;2;;;12;32;;;
05554;2;;;;;;;;;;;;;;;;;;;;;;;;;;201
05554;2;1;1;0;0;1;0;0;0;0;0;0;0;;;92;92;1;;1;20;1M;12;92;20;12;
05555;1;;;;;;;;;;;;;;;;;;;;;;;;;;97
05555;1;1;1;0;1;0;0;0;0;0;0;0;0;;1;49;49;1;;1;10;2S;12;49;10;48;
05556;6;;;;;;;;;;;;;;;;;;;;;;;;;;124
05556;6;1;4;0;1;0;0;0;0;0;0;0;0;;1;30;30;1;;2;;;12;30;;;
05556;6;2;4;0;1;0;0;0;0;0;0;0;0;;2;45;45;1;;2;;;12;45;;;
05556;6;3;4;0;1;0;0;0;0;0;0;0;0;;3;15;15;1;;2;;;12;15;;;
05556;6;4;4;0;0;1;0;0;0;0;0;0;0;;;59;59;1;;2;;;12;59;;;
05557;4;1;3;0;1;0;0;0;1;0;0;0;0;;2;19;19;1;;2;;;12;19;;;
05557;4;2;3;0;1;0;0;0;1;0;0;0;0;;1;18;18;1;;2;;;12;18;;;
05557;4;3;3;1;0;0;1;0;0;0;0;0;0;;;31;31;1;;2;;;12;31;;;
05558;1;1;4;1;0;1;1;0;1;0;0;0;0;;2;57;57;1;;2;;;12;57;;;
05558;1;2;4;0;1;0;0;0;0;0;0;0;0;;4;18;18;1;;2;;;12;18;;;
05558;1;3;4;0;1;0;0;0;0;0;0;0;0;;3;23;33;1;;2;;;12;33;;;
05558;1;4;4;0;1;0;0;0;0;0;0;0;0;;1;6;6;1;;2;;;12;6;;;
05559;6;1;4;1;0;1;1;0;0;0;0;0;0;;;50;50;1;;2;;;12;49;;;
05559;6;2;4;0;1;0;0;0;0;1;0;0;0;;2;15;15;1;;2;;;12;15;;;
05559;6;3;4;0;1;0;0;0;0;1;1;0;0;;3;17;17;1;;2;;;12;18;;;
05559;6;4;4;0;1;0;0;0;0;1;0;0;0;;1;5;5;1;;2;;;12;5;;;
05560;4;1;2;1;1;1;1;0;1;0;0;0;0;;2;80;80;1;;2;;;12;80;;;
05560;4;2;2;0;1;0;0;0;1;0;0;0;0;;1;15;15;1;;2;;;12;15;;;
05561;4;1;1;1;1;0;1;0;0;1;0;0;0;;1;63;77;1;;1;25;2M;12;77;25;6;
05562;4;1;5;0;1;0;0;0;0;0;0;0;0;;2;39;39;1;;2;;;12;39;;;
05562;4;2;5;0;1;0;0;0;0;0;0;0;0;;3;44;44;1;;2;;;12;44;;;
05562;4;3;5;0;1;0;0;0;0;0;0;0;0;;4;54;54;1;;2;;;12;54;;;
05562;4;4;5;0;0;0;1;0;0;0;0;0;0;;;33;33;1;;2;;;12;33;;;
05562;4;5;5;1;0;0;0;0;0;0;0;0;0;;;25;25;1;;2;;;12;25;;;
05563;5;1;4;1;0;0;1;0;0;0;0;0;0;;;30;30;1;;2;;;12;30;;;
05563;5;2;4;0;1;0;0;0;0;0;0;0;0;;1;15;15;1;;2;;;12;15;;;
05563;5;3;4;0;1;0;0;0;0;0;0;0;0;;2;15;15;1;;2;;;12;15;;;
05563;5;4;4;0;1;0;0;0;0;0;0;0;0;;3;2;6;1;;2;;;12;6;;;
05564;3;;;;;;;;;;;;;;;;;;;;;;;;;;270
05565;5;1;3;1;0;1;1;0;1;0;0;0;0;;1;30;30;1;;2;;;12;30;;;
05565;5;2;3;0;1;0;0;0;1;0;0;0;0;;2;19;19;1;;2;;;12;19;;;
05565;5;3;3;0;1;0;0;0;1;0;0;0;0;;3;19;19;1;;2;;;12;19;;;
05566;4;1;2;0;1;0;0;0;0;0;0;0;0;;1;24;24;1;;2;;;12;24;;;
05566;4;2;2;0;1;0;0;0;0;0;0;0;0;;2;28;28;1;;2;;;12;28;;;
05567;3;1;4;1;0;0;1;0;0;0;0;0;0;;;44;44;1;;2;;;12;44;;;
05567;3;2;4;0;1;0;0;0;0;0;0;0;0;;1;53;53;1;;2;;;12;53;;;
05567;3;3;4;0;1;0;0;0;0;0;0;0;0;;2;32;32;1;;2;;;12;32;;;
05567;3;4;4;0;1;0;0;0;0;0;0;0;0;;4;30;30;1;;2;;;12;30;;;
05568;5;;;;;;;;;;;;;;;;;;;;;;;;;;322
05568;5;1;1;0;1;0;0;0;0;0;0;0;0;;1;20;20;1;;2;;;12;20;;;
05569;4;1;2;1;1;1;1;0;1;0;0;0;0;;2;80;80;1;;2;;;12;80;;;
05569;4;2;2;0;1;0;0;0;0;0;0;0;0;;1;2;2;1;;2;;;12;2;;;
05570;1;1;3;0;0;1;1;0;0;0;0;0;0;;;28;28;1;;2;;;12;28;;;
05570;1;2;3;0;1;0;0;0;1;0;0;0;0;;1;8;8;1;;2;;;12;8;;;
05570;1;3;3;0;1;0;0;0;1;0;0;0;0;;2;8;8;1;;2;;;12;8;;;
05571;4;1;3;1;1;0;1;0;0;1;0;0;0;;1;110;110;1;;2;;;12;110;;;
05571;4;2;3;0;1;0;0;0;0;0;0;0;0;;2;10;10;1;;2;;;12;10;;;
05571;4;3;3;0;1;0;0;0;0;0;0;0;0;;3;2;2;1;;2;;;12;2;;;
05572;1;1;2;0;0;1;1;0;0;0;0;0;0;;;32;32;1;;2;;;12;32;;;
05572;1;2;2;0;1;0;0;0;0;0;0;0;0;;2;29;29;1;;2;;;12;29;;;
05573;3;1;1;1;0;1;1;0;0;0;0;0;0;;;50;50;1;;1;60;1M;12;49;60;12;
05574;1;1;1;1;0;0;0;0;0;0;0;0;0;;;20;20;1;;;;;12;20;;;
05575;2;1;5;1;0;1;1;0;0;0;0;0;0;;;50;50;1;;2;;;12;49;;;
05575;2;2;5;0;0;1;0;0;0;0;0;0;0;;;47;47;1;;2;;;12;47;;;
05575;2;3;5;0;1;0;0;0;0;0;0;0;0;;1;49;49;1;;2;;;12;49;;;
05575;2;4;5;0;1;0;0;0;0;0;0;0;0;;2;49;49;1;;2;;;12;49;;;
05575;2;5;5;0;1;0;0;0;0;0;0;0;0;;3;49;49;1;;2;;;12;49;;;
05576;1;1;1;1;0;0;0;0;0;0;0;0;0;;;999999;50;2;;;;;6;50;;;
05577;4;1;3;1;1;1;1;0;0;1;0;0;0;;1;70;70;1;;2;;;12;71;;;
05577;4;2;3;0;1;0;1;0;0;1;0;0;0;;2;47;48;1;;2;;;12;49;;;
05577;4;3;3;0;0;1;0;0;0;0;0;0;0;;;10;10;1;;2;;;12;10;;;
05578;1;1;2;1;0;0;0;0;0;0;0;0;0;;;18;48;2;;2;;;6;48;;;
05578;1;2;2;0;1;0;0;0;0;0;0;0;0;;1;10;10;1;;2;;;12;10;;;
05579;6;1;1;1;0;1;0;0;0;0;0;0;0;;;49;49;1;;;;;12;49;;;
05580;4;1;2;0;0;0;1;0;0;0;0;0;0;;;30;40;1;2;2;;;12;40;;;
05580;4;2;2;0;1;0;0;0;0;0;0;0;0;;1;0;0;1;2;2;;;;;;;
05581;2;1;4;1;0;1;1;0;0;0;0;0;0;;;39;39;1;;2;;;12;40;;;
05581;2;2;4;0;1;0;0;0;0;0;0;0;0;;1;6;6;1;;2;;;12;6;;;
05581;2;3;4;0;1;0;0;0;0;0;0;0;0;;2;8;8;1;;2;;;12;8;;;
05581;2;4;4;0;1;0;0;0;0;0;0;0;0;;3;8;8;1;;2;;;12;8;;;
05582;5;1;1;1;1;1;1;0;0;0;0;0;0;;1;64;64;1;;2;;;12;65;;;
05583;6;1;1;0;1;0;0;0;0;0;0;0;0;;1;35;35;1;;2;;;12;35;;;
05584;5;1;4;0;0;1;0;0;0;0;0;0;0;;;31;31;1;;2;;;12;31;;;
05584;5;2;4;0;0;0;1;0;0;0;0;0;0;;;35;35;1;;2;;;12;35;;;
05584;5;3;4;1;0;0;0;0;0;0;0;0;0;;;40;40;2;;2;;;6;40;;;
05584;5;4;4;0;1;0;0;0;0;0;0;0;0;;1;2;2;1;;2;;;12;2;;;
05585;4;1;3;1;0;1;1;0;0;0;0;0;0;;;50;50;1;;2;;;12;49;;;
05585;4;2;3;0;1;0;0;0;0;0;0;0;0;;1;20;20;1;;2;;;12;20;;;
05585;4;3;3;0;1;0;0;0;0;0;0;0;0;;2;30;30;1;;2;;;12;30;;;
05586;2;1;1;1;0;0;0;0;0;0;0;0;0;;;999999;39;2;;;;;6;39;;;
05587;1;1;3;1;0;1;0;1;0;0;0;0;0;;;37;37;1;;2;;;12;38;;;
05587;1;2;3;0;1;0;0;0;0;0;0;0;0;;1;5;5;1;;2;;;12;5;;;
05587;1;3;3;0;1;0;0;0;1;0;0;0;0;;1;16;16;1;;2;;;12;16;;;
05588;1;1;4;1;1;1;1;0;0;0;0;0;0;;1;90;90;1;;2;;;12;90;;;
05588;1;2;4;0;1;0;0;0;0;0;0;0;0;;1;999999;999999;;;2;;;12;16;;;
05588;1;3;4;0;1;0;0;0;0;0;0;0;0;;3;35;35;1;;2;;;12;35;;;
05588;1;4;4;0;1;0;0;0;0;0;0;0;0;;4;40;40;1;;2;;;12;40;;;
05589;5;1;2;1;0;0;0;0;0;0;0;0;0;;;30;30;1;;2;;;12;30;;;
05589;5;2;2;0;1;0;0;0;0;0;0;0;0;;1;13;13;1;;2;;;12;13;;;
05590;1;1;2;1;0;0;0;0;0;0;0;0;0;;;31;31;1;;2;;;12;31;;;
05590;1;2;2;0;1;0;0;0;0;0;0;0;0;;2;19;19;1;;2;;;12;19;;;
05591;1;;;;;;;;;;;;;;;;;;;;;;;;;;301
05591;1;1;1;0;1;0;0;0;0;0;0;0;0;;1;20;20;1;;2;;;12;20;;;
05592;2;1;3;1;0;0;0;0;0;0;0;0;0;;;33;33;2;;2;;;6;33;;;
05592;2;2;3;0;1;0;0;0;0;0;0;0;0;;1;4;4;1;;2;;;12;4;;;
05592;2;3;3;0;0;1;0;0;0;0;0;0;0;;;43;43;1;;2;;;12;43;;;
05593;4;1;2;0;1;0;0;0;0;0;0;0;0;;1;2;2;1;;2;;;12;2;;;
05593;4;2;2;1;0;0;1;0;0;0;0;0;0;;;29;29;1;;2;;;12;29;;;
05594;2;1;6;1;0;1;1;0;0;0;0;0;0;;;55;55;1;;2;;;12;55;;;
05594;2;2;6;0;0;1;0;0;0;0;0;0;0;;;20;20;1;;2;;;12;20;;;
05594;2;3;6;0;1;0;0;0;0;1;0;0;0;;1;20;20;1;;2;;;12;20;;;
05594;2;4;6;1;0;0;0;0;0;1;0;0;0;;2;20;20;1;;2;;;12;20;;;
05594;2;5;6;1;0;0;0;0;0;1;0;0;0;;3;20;20;1;;2;;;12;20;;;
05594;2;6;6;0;1;0;0;0;0;1;0;0;0;;4;6;6;1;;2;;;12;6;;;
05595;3;1;4;1;0;0;0;1;0;0;0;0;0;;;29;29;1;;2;;;12;29;;;
05595;3;2;4;0;0;1;0;0;0;0;0;0;0;;;35;35;1;;2;;;12;35;;;
05595;3;3;4;0;1;0;0;0;0;0;0;0;0;;2;5;5;1;;2;;;12;5;;;
05595;3;4;4;0;1;0;0;0;0;0;0;0;0;;1;2;2;1;;2;;;12;2;;;
05596;4;1;4;0;0;0;0;1;0;0;0;0;0;;;32;32;1;1;2;;;12;32;;;
05596;4;2;4;0;1;0;0;0;0;0;0;0;0;;1;23;23;1;1;2;;;12;23;;;
05596;4;3;4;0;1;0;0;0;0;0;0;0;0;;1;1;1;1;1;2;;;12;1;;;
05596;4;4;4;0;1;0;0;0;0;0;0;0;0;;2;34;34;1;1;2;;;12;34;;;
05597;6;1;3;1;1;0;1;0;1;0;0;0;0;;2;90;120;1;;2;;;12;120;;;
05597;6;2;3;0;0;1;0;0;0;0;0;0;0;;;60;60;1;;2;;;12;60;;;
05597;6;3;3;0;1;0;0;0;1;0;0;0;0;;1;80;45;1;;2;;;12;45;;;
05598;4;1;2;1;1;1;1;0;0;0;0;0;0;;1;49;49;1;;2;;;12;49;;;
05598;4;2;2;0;1;0;0;0;0;0;0;0;0;;2;10;10;1;;2;;;12;10;;;
05599;6;1;1;1;1;1;1;0;0;0;0;0;0;;2;62;62;1;;2;;;12;61;;;
05600;6;1;3;1;0;0;0;1;0;0;0;0;0;;;45;45;1;;2;;;12;45;;;
05600;6;2;3;0;1;0;0;0;0;0;0;0;0;;1;5;5;1;;2;;;12;5;;;
05600;6;3;3;0;1;0;0;0;0;0;0;0;0;;3;19;19;1;;2;;;12;19;;;
05601;5;1;2;1;1;0;1;0;0;0;0;0;0;;1;65;120;1;;2;;;12;120;;;
05601;5;2;2;0;1;0;0;0;0;0;0;0;0;;2;10;10;1;;2;;;12;10;;;
05602;1;1;2;0;0;1;0;0;0;0;0;0;0;;;23;23;1;;1;10;1M;12;23;10;12;
05602;1;2;2;1;0;0;0;0;0;0;0;0;0;;;0;0;1;;1;10;1M;;;10;12;
05603;5;;;;;;;;;;;;;;;;;;;;;;;;;;268
05603;5;1;1;0;1;0;0;0;0;0;0;0;0;;1;2;2;1;1;2;;;12;2;;;
05604;5;1;1;1;0;1;1;0;1;0;0;0;0;;1;50;999999;;;2;;;12;49;;;
05605;5;;;;;;;;;;;;;;;;;;;;;;;;;;202
05605;5;1;4;1;0;0;0;0;0;0;0;0;0;;;65;65;1;;2;;;12;65;;;
05605;5;2;4;0;1;0;0;0;0;0;0;0;0;;1;21;21;1;;2;;;12;21;;;
05605;5;3;4;0;1;0;0;0;0;0;0;0;0;;2;19;19;1;;2;;;12;19;;;
05605;5;4;4;0;1;0;0;0;0;0;0;0;0;;3;34;34;1;;2;;;12;34;;;
05606;1;1;1;1;1;0;1;0;0;0;0;0;0;;1;36;38;1;;2;;;12;38;;;
05607;4;1;1;1;1;1;1;0;0;0;0;0;0;;1;55;55;1;;2;;;12;54;;;
05608;2;1;2;1;0;1;1;0;0;0;0;0;0;;;69;69;1;;2;;;12;69;;;
