IDENT_MEN;numgarage;Nbgar;STATUGAR;ANACQGAR;PRIXGAR;NATGAR1;NATGAR2;NATGAR3;NATGAR4;NATGAR5;NATGAR6;NATGAR7;NATGAR8;NATGAR9;Mloyg;Mremg;Mtaxg;Massg;Mcharg;vag;MASSG_D;MCHARG_D;MLOYG_D;MREMG_D;MTAXG_D;PRIXGAR_D
00543;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
00545;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
00546;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
00547;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
00548;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00553;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00554;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
00558;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
00558;2;2;2;;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
00559;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
00560;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
00561;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
00562;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00563;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00564;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00566;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
00570;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00573;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
00574;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00575;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00577;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00578;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
00579;1;1;1;2;;0;0;0;1;0;0;0;0;0;;;;999999;;5;1000;;;;;
00580;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
00581;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
00582;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00585;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
00586;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
00587;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
00588;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
00590;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00591;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00591;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00595;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00598;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
00600;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00603;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
00606;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00606;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00613;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00615;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00616;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
00618;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
00621;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
00622;1;3;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00622;2;3;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00622;3;3;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00626;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00629;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00630;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
00634;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
00635;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
00638;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
00641;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
00642;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
00646;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
00647;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00649;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00652;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
00654;1;1;2;;;1;0;0;0;0;0;1;0;0;371;;;;4490;6;;4490;371;;;
00656;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00657;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
00658;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
00660;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
00660;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
00663;1;2;1;2;;0;0;1;0;0;0;0;0;0;;;147;;;4;;;;;147;
00663;2;2;1;1;99999999;0;0;1;0;0;0;0;0;0;;;147;;;4;;;;;147;7500
00667;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
00671;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00673;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00675;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00678;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
00679;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00679;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00680;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
00681;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
00682;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00684;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
00686;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
00687;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
00689;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
00690;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
00692;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00695;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
00696;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
00701;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00702;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00703;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
00704;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
00705;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
00705;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
00706;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
00708;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
00709;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
00710;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
00711;1;2;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
00711;2;2;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
00713;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00714;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
00716;1;1;2;;;1;0;0;0;0;0;0;0;0;192;;;;;4;;;192;;;
00717;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00719;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00724;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
00724;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
00725;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
00737;1;2;1;2;;0;0;1;0;0;0;0;0;0;;;999999;;;3;;;;;522;
00737;2;2;1;2;;0;0;1;0;0;0;0;0;0;;;999999;;;3;;;;;52;
00740;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
00742;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00746;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
00748;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
00750;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00751;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
00752;1;1;2;;;1;0;0;0;0;0;0;0;0;1155;;;;;5;;;1155;;;
00753;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
00756;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
00758;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00760;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
00760;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
00766;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00769;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00772;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
00780;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
00782;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
00785;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
00786;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00787;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00789;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00793;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00794;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
00799;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00799;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00800;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00801;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00802;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
00803;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
00804;1;3;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00804;2;3;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00804;3;3;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00809;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
00814;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
00816;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
00818;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
00823;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
00824;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00825;1;1;2;;;1;0;0;0;0;0;0;0;0;240;;;;;1;;;240;;;
00829;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
00830;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
00832;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00834;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
00835;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00836;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
00837;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
00838;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
00839;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00846;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00847;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
00848;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
00849;1;2;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00849;2;2;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00852;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
00853;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
00854;1;1;1;2;;0;0;1;0;0;0;0;0;0;;;19;;;5;;;;;19;
00855;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00856;1;2;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
00856;2;2;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
00857;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00858;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
00859;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
00860;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
00865;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00866;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
00871;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
00874;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
00875;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00876;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00876;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00878;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00883;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
00885;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
00886;1;1;2;;;1;0;0;0;0;0;0;0;0;59;;;;;3;;;59;;;
00888;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
00889;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
00892;1;1;2;;;1;0;0;0;0;0;0;0;0;960;;;;;3;;;960;;;
00896;1;1;1;2;;0;1;0;0;0;0;0;0;0;;4424;;;;2;;;;4424;;
00899;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
00900;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00901;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00902;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
00904;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
00905;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
00907;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
00908;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
00909;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00910;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00911;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00914;1;1;2;;;1;0;0;0;0;0;0;0;0;288;;;;;4;;;288;;;
00916;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
00918;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00920;1;5;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00920;2;5;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00920;3;5;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00920;4;5;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00920;5;5;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00922;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
00923;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
00930;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
00933;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
00935;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00936;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
00938;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00940;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00940;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00941;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
00945;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
00946;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00949;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
00951;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
00954;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
00960;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00961;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
00961;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
00962;1;3;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
00962;2;3;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
00962;3;3;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
00966;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00967;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00968;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
00969;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
00969;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
00972;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
00976;1;1;2;;;1;0;0;0;0;0;0;0;0;936;;;;;6;;;936;;;
00977;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
00977;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
00981;1;1;2;;;1;0;0;0;0;0;0;0;0;80;;;;;1;;;80;;;
00984;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
00988;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00990;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00991;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
00992;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00992;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
00997;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00997;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
00998;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
00998;2;2;2;;;1;0;0;0;0;0;0;0;0;100;;;;;6;;;100;;;
01000;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
01002;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
01003;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
01003;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
01005;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
01006;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
01008;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
01011;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
01012;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
01013;1;1;2;;;1;0;0;0;0;0;0;0;0;53;;;;;3;;;53;;;
01014;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
01015;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
01018;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
01019;1;1;1;2;;0;0;1;0;0;0;0;0;0;;;190;;;4;;;;;190;
01020;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
01025;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
01029;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
01031;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
01032;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
01037;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
01041;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
01045;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
01045;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
01046;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
01047;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
01049;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
01051;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
01054;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
01055;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
01056;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
01057;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
01060;1;2;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
01060;2;2;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
01062;1;1;2;;;1;0;0;0;0;0;0;0;0;999999;;;;;4;;;360;;;
01064;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
01065;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
01068;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
01069;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
01076;1;2;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
01076;2;2;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
01077;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
01079;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
01080;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
01082;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
01087;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
01087;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
01089;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
01093;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
01094;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
01095;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
01096;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
01096;2;2;2;;;1;0;0;0;0;0;0;0;0;999999;;;;;4;;;960;;;
01097;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
01098;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
01098;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
01099;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
01102;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
01103;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
01104;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
01106;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
01108;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
01109;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
01110;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
01112;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
01114;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
01115;1;3;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
01115;2;3;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
01115;3;3;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
01117;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
01119;1;1;2;;;1;0;0;0;0;0;0;0;0;840;;;;;4;;;840;;;
01121;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
01121;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
01124;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
01125;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
01126;1;1;2;;;1;0;0;0;0;0;0;0;0;576;;;;;6;;;576;;;
01128;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
