IDENT_MEN;numordre;NBH1;Hodcharg;Hodaid;Hodsex;Hodan;HODLN01;HODLN02;HODLN03;HODLN04;HODLN05;HODLN06;HODLN07;HODLN08;HODLN09;HODLN10;HODLN11;HODLN12;HODLN13;HODLN14;HODLN15;HODLN16;HODLN17;HODLN18;HODLN19;HODLN20;HodFra;HodMat;Hodco;Hodenf;Hodetu;Hodocc;Hodniv;Hodtra;HodcsA;HodcsE;vag;HODRES7
12271;2;3;1;2;2;1992;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;7;;;5;2;
12271;3;3;1;2;1;1999;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;4;2;;;2;
12301;1;1;1;2;2;1974;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;4;;;3;4;
12305;1;2;1;2;1;2015;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;0;;;;4;
12305;2;2;1;2;1;2011;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;2;;;;4;
12316;1;2;1;2;1;1992;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;2;3;8;2;;;1;
12316;2;2;1;2;2;1996;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;7;2;;;1;
12330;1;2;1;2;1;1995;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;1;4;;;5;2;
12330;2;2;1;2;1;1986;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;2;4;2;;;2;
12346;1;1;1;2;1;2001;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;;3;3;2;;;2;
12350;1;1;1;2;2;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;3;0;;;3;;;;1;3
12374;1;1;1;2;1;2009;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;4;;;;2;;;;5;6
12397;1;2;1;2;2;1985;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;1;2;4;2;;;2;7
12424;21;1;2;1;1;1953;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;99;1;5;99;;5;;5;
12440;1;1;1;2;1;1994;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;7;1;4;;3;
12447;1;3;1;2;2;1988;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;1;7;;;5;2;
12447;2;3;1;2;1;1986;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;1;1;7;;;5;2;
12447;3;3;1;2;1;1983;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;1;7;;;3;2;
12452;1;2;1;2;1;2014;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;1;;;;3;
12452;2;2;1;2;2;2009;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;2;;;;3;
12453;1;1;1;2;1;1995;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;9;3;;;;6;
12460;21;2;2;1;1;1970;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;3;1;1;4;;;5;2;
12460;22;2;2;1;1;1976;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;5;1;1;4;;;6;2;
12476;1;2;1;2;1;1993;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;1;5;;;5;1;
12477;1;1;1;2;2;1992;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;1;2;4;1;5;;6;
12483;1;1;1;2;1;2006;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;4;;;;3;;;;1;6
12491;1;2;1;2;2;1992;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;1;1;7;;;5;1;
12505;1;7;1;2;2;1978;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;9;2;;;1;
12505;2;7;1;2;2;1976;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;1;1;4;;;5;1;
12505;3;7;1;2;2;1974;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;9;;;5;1;
12509;1;2;1;2;1;1993;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;1;1;6;;;5;2;
12509;2;2;1;2;2;1997;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;7;2;;;2;
12513;21;2;2;1;1;1996;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;7;;;4;5;
12513;22;2;2;1;1;1996;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;2;3;7;2;;;5;
12516;1;1;1;2;1;1993;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;2;3;7;1;5;;5;
12518;1;1;1;2;2;1995;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;7;1;5;;6;
12531;1;3;1;2;1;1999;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;4;2;;;4;
12540;1;1;1;2;2;1978;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;1;7;;;5;6;
12542;1;2;1;2;2;2000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;4;2;;;1;
12542;2;2;1;2;2;2004;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;3;;;;1;
12573;1;2;1;2;1;1994;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;1;7;;;5;4;
12573;2;2;1;2;2;1997;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;0;2;3;4;2;;;4;
12574;1;1;1;2;2;1998;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;7;2;;;5;
12601;1;1;1;2;1;1987;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;2;3;8;2;;;1;3
12611;21;3;2;1;1;1983;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;1;1;4;;;2;5;
12611;22;3;2;1;1;1979;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;1;1;4;;;2;5;
12611;23;3;2;1;1;1981;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;1;1;4;;;2;5;
12618;1;2;1;2;2;1994;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;2;3;8;2;;;1;
12618;2;2;1;2;2;1991;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;7;;;5;1;
12619;1;3;1;2;1;2001;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;4;2;;;6;
12636;1;2;1;2;1;1970;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;3;1;1;6;;;5;1;
12636;2;2;1;2;1;1979;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;1;1;7;;;4;1;
12648;1;2;1;2;2;2005;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;3;;;;3;
12648;2;2;1;2;2;2000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;4;2;;;3;
12650;1;3;1;2;1;1998;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;2;3;7;2;;;5;
12650;2;3;1;2;2;1993;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;8;2;;;5;
12650;3;3;1;2;1;1995;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;8;2;;;5;
12660;1;2;1;2;2;1994;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;2;3;8;2;;;2;
12660;2;2;1;2;1;1991;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;8;2;;;2;
12663;1;3;1;2;1;1999;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;2;3;7;2;;;6;
12663;2;3;1;2;1;1993;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;8;2;;;6;
12663;3;3;1;2;1;1996;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;2;3;8;2;;;6;
12669;1;3;1;2;1;2010;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;2;;;;1;
12669;2;3;1;2;1;2002;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;0;;;1;;;;1;
12669;3;3;1;2;1;2005;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;3;;;;1;
12684;1;3;1;2;2;1997;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;0;9;7;3;2;;;5;6
12684;2;3;1;2;1;2000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;0;9;7;3;2;;;5;6
12684;3;3;1;2;1;2003;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;4;0;;;9;;;;5;6
12694;1;2;1;2;1;1999;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;5;2;;;1;
12696;1;1;1;2;1;2007;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;2;;;;5;
12707;1;1;1;2;2;2016;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;;;;;1;
12708;1;1;1;2;1;1983;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;1;8;;;5;4;
12712;21;3;2;1;2;1959;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;1;1;1;4;;;6;5;3
12714;1;1;1;2;2;1993;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;0;2;3;7;2;;;5;3
12716;1;2;1;2;1;1988;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;1;7;;;5;4;
12716;2;2;1;2;2;1987;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;1;7;;;5;4;
12731;1;1;1;2;1;2015;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;0;;;;3;
12744;1;1;1;2;2;2000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;0;2;3;4;2;;;2;6
12757;1;2;1;2;1;1994;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;8;2;;;4;
12764;1;1;1;2;1;1988;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;1;8;;;3;5;
12769;21;1;2;1;1;1977;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;4;1;1;5;;;5;6;
12774;1;4;1;2;1;1997;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;0;2;3;7;2;;;6;7
12785;1;2;1;2;2;1997;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;6;2;;;1;
12787;1;1;1;2;1;1985;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;0;1;2;5;2;;;3;
12792;1;3;1;2;2;1995;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;1;2;3;2;;;5;
12792;2;3;1;2;1;1997;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;1;2;3;2;;;5;
12792;3;3;1;2;1;1994;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;1;2;3;2;;;5;
12797;1;2;1;2;2;1998;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;2;3;2;;;2;
12797;2;2;1;2;2;2005;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;4;;;;2;;;;2;
12799;1;2;1;2;1;1989;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;0;1;2;3;2;;;2;
12799;2;2;1;2;2;1995;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;2;4;2;;;2;
12808;1;3;1;1;2;1973;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;4;4;1;6;3;2;;;3;6
12808;2;3;1;1;2;1985;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;4;2;1;6;3;2;;;3;6
12808;21;3;1;1;2;1990;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;8;;;5;3;
12813;1;2;1;2;2;2009;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;4;;;;2;;;;2;
12813;2;2;1;2;2;2002;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;0;2;3;6;2;;;2;
12817;1;6;1;2;2;1997;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;4;2;;;3;
12830;1;3;1;2;2;2003;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;0;;;3;;;;6;
12830;2;3;1;2;1;1993;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;1;1;5;;;6;6;
12830;3;3;1;2;2;1999;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;4;2;;;6;
12839;1;3;1;2;2;1993;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;2;3;8;1;5;;2;7
12839;2;3;1;2;2;1992;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;8;2;;;2;
12842;21;3;2;1;1;1983;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;2;7;2;;;2;
12858;1;1;1;2;2;1990;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;2;8;2;;;5;
12874;1;1;1;2;2;2001;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;0;2;3;3;2;;;3;6
12880;21;5;2;1;2;1959;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;5;;;5;2;
12881;1;2;1;2;2;1979;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;8;;;4;2;
12906;1;3;1;2;1;2002;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;0;;;3;;;;1;
12906;2;3;1;2;2;2006;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;2;;;;1;
12906;3;3;1;2;1;1985;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;1;1;5;;;6;1;
12907;1;2;1;2;1;1978;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;1;1;8;;;5;3;
12909;1;2;1;2;2;1995;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;2;3;7;1;5;;5;
12918;1;1;1;1;1;1992;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;1;2;3;2;;;4;
12918;21;1;1;1;1;1992;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;3;1;2;3;2;;;4;
12922;1;2;1;2;1;1993;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;1;8;;;5;4;
12922;2;2;1;2;2;1991;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;8;2;;;4;
12949;1;2;1;2;1;1990;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;1;8;;;3;6;
12955;1;2;1;2;1;2004;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;0;;;3;;;;3;
12955;2;2;1;2;1;2001;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;4;2;;;3;
12956;1;2;1;2;1;1975;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;2;7;1;5;;3;
12956;2;2;1;2;1;1972;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;1;7;;;5;3;
12965;1;2;1;2;1;1985;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;7;;;5;1;
12965;2;2;1;2;2;1977;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;1;1;8;;;4;1;
12975;21;5;2;1;2;1981;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;4;1;1;6;;;5;6;
12981;1;1;1;2;2;1998;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;2;3;7;2;;;3;
13008;1;2;1;2;2;1991;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;1;1;7;;;5;2;7
13013;1;1;1;2;1;2014;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;4;;;;1;;;;1;
13018;21;1;2;1;1;1984;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;1;7;;;5;2;
13019;1;2;1;1;2;1989;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;7;3;1;5;;5;
13019;21;2;1;1;1;1981;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;1;1;5;;;5;5;
13033;1;1;1;2;1;1997;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;7;2;;;5;
13061;1;5;1;2;1;1969;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;1;1;5;;;9;6;
13063;1;1;1;2;1;1995;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;8;2;;;5;
13083;1;2;1;2;1;1992;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;0;2;3;7;2;;;3;
13105;1;1;1;2;2;1992;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;8;2;;;5;
13110;1;1;1;2;2;1993;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;2;8;2;;;2;
13116;1;2;1;2;2;2003;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;9;0;;;9;;;;2;
13119;1;3;1;2;2;1995;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;5;1;5;;6;
13119;2;3;1;2;1;2000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;4;2;;;6;
13119;3;3;1;2;1;1997;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;7;2;;;6;
13128;1;2;1;2;1;2009;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;2;;;;5;
13128;2;2;1;2;2;2003;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;0;;;3;;;;5;
13140;1;4;1;2;2;1965;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;3;1;7;8;1;5;;1;
13140;2;4;1;2;1;1970;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;1;1;3;;;4;1;
13140;3;4;1;2;1;1967;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;1;1;8;;;4;1;
13140;4;4;1;2;1;1971;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;2;1;1;8;;;5;1;
13171;1;2;1;2;2;2002;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;;3;3;2;;;5;
13171;2;2;1;2;1;2007;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;2;;;;5;
13186;1;3;1;2;2;1975;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;2;7;1;5;;4;
13186;2;3;1;2;1;1968;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;1;7;;;2;4;
13201;1;3;1;2;2;2007;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;3;;;;6;
13201;2;3;1;2;2;2009;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;2;;;;6;
13201;3;3;1;2;2;2014;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;1;;;;6;
13220;1;5;1;1;2;1998;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;4;2;;;4;
13220;21;5;1;1;1;1986;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;2;3;7;2;;;4;
13239;1;2;1;2;1;1996;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;7;2;;;6;
13255;21;9;2;1;1;1980;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;1;1;7;;;5;1;
13255;22;9;2;1;1;1979;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;1;1;1;6;;;5;1;
13255;23;9;2;1;2;1969;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;6;1;1;3;;;4;1;
13255;24;9;2;1;1;1974;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;3;1;1;7;;;3;1;
13255;25;9;2;1;2;1977;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;3;1;1;7;;;2;1;
13255;26;9;2;1;2;1971;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;4;1;1;4;;;5;1;
13255;27;9;2;1;1;1982;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;1;1;7;;;4;1;
13255;28;9;2;1;2;1983;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;2;1;1;5;;;5;1;
13275;1;1;1;2;2;2001;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;2;3;4;2;;;3;6
13277;1;2;1;2;1;1989;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;0;1;1;8;;;3;4;
13277;2;2;1;2;2;1985;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;1;8;;;5;4;
13279;21;6;2;1;1;1960;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;7;1;1;99;;;5;1;
13279;22;6;2;1;2;1988;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;4;1;2;99;2;;;1;
13280;1;2;1;2;1;1997;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;2;3;7;2;;;4;
13281;1;2;1;2;1;2004;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;0;;;3;;;;4;
13281;2;2;1;2;1;2009;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;2;;;;4;
13321;1;1;1;2;2;1996;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;8;2;;;4;
13328;1;1;1;2;1;2006;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;4;;;;2;;;;3;
13336;1;1;1;2;1;1989;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;7;;;5;4;
13348;1;2;1;2;1;1990;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;4;;;5;1;
13348;2;2;1;2;1;1996;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;5;2;;;1;
13348;3;2;1;2;2;1993;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;7;2;;;1;
13363;1;3;1;2;2;2011;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;1;;;;1;
13363;2;3;1;2;1;2003;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;0;;;3;;;;1;
