IDENT_MEN;VAG;NBVAC;NUMSEJ;Paysej;SITUSJ1;SITUSJ2;SITUSJ3;SITUSJ4;SITUSJ5;Motifsej;QUISEJ01;QUISEJ02;QUISEJ03;QUISEJ04;QUISEJ05;QUISEJ06;QUISEJ07;QUISEJ08;QUISEJ09;QUISEJ10;QUISEJ11;QUISEJ12;QUISEJ13;QUISEJ14;QUISEJ15;QUISEJ16;QUISEJ17;QUISEJ18;QUISEJ19;QUISEJ20;Dursej;Forfait;TYPFORF1;TYPFORF2;TYPFORF3;TYPFORF4;TYPFORF5;TYPFORF6;TYPFORF7;TYPFORF8;Preforf;Mforfait;Trforf;Trans;Mtrans;Trtrans;Heber;Mheber;Trheber;Repas;Mrepas;Trrepas;Alimdo;Malimdo;Tralimdo;Lois;Mlois;Trlois;Aut;Natsej;Maut;Traut;TRSEJOUR;MALIMDO_D;MAUT_D;MFORFAIT_D;MHEBER_D;MLOIS_D;MREPAS_D;MTRANS_D;TRSEJOUR_D
15986;5;3;3;3;1;0;0;1;0;5;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;10;;;;;;;;2150
15987;6;2;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;2;0;0;0;0;0;0;0;0;;;;1;999999;3;2;;;2;;;1;20;;1;100;;2;;;;;20;;;;100;;300;
15987;6;2;2;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;4;;;;;;;;150
15989;1;2;1;1;0;1;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;0;0;0;0;0;0;0;0;;;;1;300;;1;600;;1;150;;1;999999;3;1;999999;2;1;CADEAUX;150;;;230;150;;600;100;150;300;
15989;1;2;2;1;0;1;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;7;;;;;;;;500
15991;1;1;1;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;0;0;0;0;0;0;0;0;;;;1;740;;1;590;;1;700;;1;250;;2;;;1;CHARCUTERIE;300;;;250;300;;590;;700;740;
15992;4;1;1;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;;;;1;100;;1;300;;2;;;1;50;;2;;;2;;;;;50;;;300;;;100;
15993;2;2;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;2;0;0;0;0;0;0;0;0;;;;1;118;;2;;;2;;;1;200;;2;;;1;KDO ENFANTS ET PETITS ENFANTS;300;;;200;300;;;;;118;
15993;2;2;2;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;6;;;;;;;;300
15996;4;2;1;1;1;0;0;0;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;0;0;0;0;0;0;0;0;;;;1;250;;1;800;;1;100;;1;350;;1;999999;1;1;SOUVENIRS & GLACES;50;;;350;50;;800;60;100;250;
15996;4;2;2;1;0;0;1;0;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;8;;;;;;;;750
16000;4;2;1;1;1;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;;;;1;200;;2;;;1;100;;1;100;;2;;;2;;;;;100;;;;;100;200;
16000;4;2;2;3;1;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;1000
16001;1;2;1;1;0;1;0;0;0;5;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;;;;1;340;;1;1500;;1;60;;1;400;;2;;;2;;;;;400;;;1500;;60;340;
16001;1;2;2;3;0;0;0;1;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;800
16003;3;1;1;3;0;0;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;2;0;0;0;0;0;0;0;0;;;;1;730;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;730;
16005;5;1;1;1;1;0;0;0;0;2;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;2;0;0;0;0;0;0;0;0;;;;1;999999;5;2;;;2;;;2;;;2;;;2;;;;;;;;;;;460;
16006;3;1;1;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;;;;1;240;;1;800;;1;999999;4;2;;;2;;;1;SOUVENIRS;100;;;;100;;800;;330;240;
16008;6;3;1;1;0;0;1;0;0;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;1;0;1;1;0;1;0;0;;230;;2;;;2;;;2;;;2;;;2;;;1;CARTES POSTALES ET JEU;10;;;;10;230;;;;;
16008;6;3;2;1;0;1;0;0;0;3;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;4;;;;;;;;122
16008;6;3;3;1;0;0;1;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;6;;;;;;;;325
16010;3;1;1;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;2;0;0;0;0;0;0;0;0;;;;1;800;;2;;;1;60;;1;999999;2;2;;;2;;;;;160;;;;;60;800;
16011;5;2;1;1;0;1;0;0;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;;;;1;999999;2;1;1200;;1;300;;1;200;;1;999999;7;2;;;;;200;;;1200;940;300;110;
16011;5;2;2;1;0;1;0;0;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;10;;;;;;;;2550
16012;5;3;1;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;2;0;0;0;0;0;0;0;0;;;;1;314;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;314;
16012;5;3;2;1;0;0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;5;;;;;;;;260
16012;5;3;3;3;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;7;;;;;;;;550
16015;4;1;1;1;1;0;0;0;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;;;;1;200;;1;600;;1;300;;1;400;;1;50;;2;;;;;400;;;600;50;300;200;
16016;1;2;1;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;;;;1;100;;1;500;;1;70;;1;80;;1;100;;2;;;;;80;;;500;100;70;100;
16016;1;2;2;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;6;;;;;;;;352
16018;5;3;1;3;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;0;0;0;0;0;0;0;0;;;;2;;;2;;;1;30;;1;20;;1;400;;2;;;;;20;;;;400;30;;
16018;5;3;2;3;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;10;;;;;;;;2450
16018;5;3;3;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;7;;;;;;;;500
16019;1;1;1;1;0;0;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;;;;1;72;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;72;
16020;3;1;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;;;;1;60;;2;;;1;120;;1;150;;1;180;;2;;;;;150;;;;180;120;60;
16021;1;1;1;3;1;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;1;1;0;0;0;0;0;0;0;;530;;1;50;;2;;;2;;;2;;;2;;;2;;;;;;;530;;;;50;
16027;4;9;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;;;;1;130;;2;;;1;17;;1;40;;1;23;;1;CADEAU AMIS;20;;;40;20;;;23;17;130;
16027;4;9;2;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;7;;;;;;;;500
16027;4;9;3;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;8;;;;;;;;650
16027;4;9;4;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;7;;;;;;;;500
16027;4;9;5;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;1287
16029;4;4;1;1;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;;;;1;60;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;60;
16029;4;4;2;1;1;0;0;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;7;;;;;;;;499
16029;4;4;3;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;7;;;;;;;;500
16029;4;4;4;1;1;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;7;;;;;;;;500
16033;3;8;1;3;0;0;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;;;;1;160;;1;120;;1;100;;1;40;;1;55;;2;;;;;40;;;120;55;100;160;
16033;3;8;2;1;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;5;;;;;;;;285
16033;3;8;3;1;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;5;;;;;;;;260
16033;3;8;4;1;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;7;;;;;;;;520
16033;3;8;5;3;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;7;;;;;;;;565
16034;3;2;1;1;1;0;0;0;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;2;0;0;0;0;0;0;0;0;;;;1;180;;1;550;;1;300;;1;300;;1;300;;1;SOUVENIRS;50;;;300;50;;550;300;300;180;
16034;3;2;2;1;0;0;1;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;4;;;;;;;;120
16038;6;1;1;3;1;0;0;0;0;5;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;1;1;0;1;0;0;;2000;;1;200;;2;;;1;150;;2;;;2;;;1;SOUVENIRS;100;;;;100;2000;;;150;200;
16040;5;1;1;3;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;0;0;0;0;1;0;;990;;1;40;;2;;;2;;;2;;;1;40;;2;;;;;;;990;;40;;40;
16042;5;3;1;3;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;0;1;1;0;1;0;0;;900;;1;500;;2;;;2;;;2;;;1;200;;1;CARTES BIJOUX;100;;;;100;900;;200;;500;
16042;5;3;2;3;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;8;;;;;;;;750
16042;5;3;3;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;7;;;;;;;;410
16043;2;1;1;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;;;;1;200;;1;400;;1;150;;1;120;;2;;;1;SOUVENIRS;40;;;120;40;;400;;150;200;
16044;5;1;1;1;1;0;0;0;0;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;;;;1;170;;1;485;;1;50;;1;100;;1;30;;2;;;;;100;;;485;30;50;170;
16045;6;1;1;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;2;0;0;0;0;0;0;0;0;;;;1;120;;1;450;;2;;;1;150;;2;;;1;PRODUITS DU TERROIR;60;;;150;60;;450;;;120;
16046;1;5;1;1;1;0;0;0;0;5;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;0;1;0;0;1;0;0;;1400;;1;350;;2;;;1;160;;1;250;;1;150;;1;CARTES POSTALES;5;;;250;5;1400;;150;160;350;
16046;1;5;2;1;1;0;0;0;0;5;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;10;;;;;;;;2065
16046;1;5;3;1;0;0;1;0;0;2;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;4;;;;;;;;150
16046;1;5;4;1;1;0;0;0;0;2;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;3;;;;;;;;60
16046;1;5;5;1;0;0;1;0;0;2;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;3;;;;;;;;80
16047;2;1;1;1;1;0;0;0;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;0;0;0;0;0;0;0;0;;;;1;600;;1;400;;1;400;;2;;;2;;;1;SOUVENIRS /CARTES POSTALES;100;;;;100;;400;;400;600;
16050;5;3;1;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0;0;;;;1;20;;2;;;2;;;1;400;;2;;;1;CARTES POSTALES;15;;;400;15;;;;;20;
16050;5;3;2;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;6;;;;;;;;340
16050;5;3;3;1;1;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;6;;;;;;;;300
16055;6;1;1;3;0;0;0;1;0;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;2;0;0;0;0;0;0;0;0;;;;1;600;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;600;
16058;5;1;1;3;0;0;0;1;0;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;2;0;0;0;0;0;0;0;0;;;;1;800;;1;500;;1;400;;1;200;;2;;;2;;;;;200;;;500;;400;800;
16062;2;2;1;1;0;0;0;1;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2;0;0;0;0;0;0;0;0;;;;1;250;;2;;;2;;;2;;;2;;;1;LIVRES;60;;;;60;;;;;250;
16062;2;2;2;1;0;0;0;1;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;4;;;;;;;;190
16063;4;1;1;3;0;0;0;1;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113;2;0;0;0;0;0;0;0;0;;;;1;100;;1;120;;1;500;;1;800;;1;100;;1;SOUVENIRS;50;;;800;50;;120;100;500;100;
16064;6;1;1;2;0;0;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;;;;1;350;;2;;;1;300;;1;90;;2;;;2;;;;;90;;;;;300;350;
16065;4;3;1;3;0;0;0;1;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;;;;1;300;;1;320;;1;200;;2;;;1;100;;1;CARTES;20;;;;20;;320;100;200;300;
16065;4;3;2;3;0;0;0;1;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;10;;;;;;;;2110
16065;4;3;3;1;1;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;7;;;;;;;;450
16072;2;5;1;1;0;0;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;;;;1;500;;2;;;1;100;;1;150;;2;;;2;;;;;150;;;;;100;500;
16072;2;5;2;1;0;0;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;6;;;;;;;;341
16072;2;5;3;1;0;0;0;1;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;8;;;;;;;;750
16072;2;5;4;1;0;0;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;8;;;;;;;;600
16072;2;5;5;1;0;0;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;8;;;;;;;;600
16073;6;2;1;3;1;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;0;0;0;0;0;0;0;0;;;;2;;;2;;;1;120;;1;300;;2;;;1;BOUTEILLE DE PORTO;10;;;300;10;;;;120;;
16073;6;2;2;1;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;5;;;;;;;;250
16074;4;1;1;1;0;1;0;0;0;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;1;0;0;0;0;0;;1200;;1;200;;2;;;2;;;1;999999;4;1;80;;1;CARTES POSTALES;13;;;320;13;1200;;80;;200;
16076;2;1;1;3;0;0;0;1;0;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;;;;1;150;;2;;;1;120;;2;;;1;50;;2;;;;;;;;;50;120;150;
16077;1;1;1;3;0;1;1;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;1;0;;1800;;2;;;2;;;1;60;;2;;;2;;;2;;;;;;;1800;;;60;;
16078;4;1;1;3;1;1;1;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;0;0;0;0;0;0;0;0;;;;2;;;2;;;1;300;;1;100;;1;15;;1;VIN;100;;;100;100;;;15;300;;
16079;3;4;1;1;0;1;0;0;0;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2;0;0;0;0;0;0;0;0;;;;1;80;;2;;;1;200;;2;;;1;150;;2;;;;;;;;;150;200;80;
16079;3;4;2;1;1;0;0;0;0;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;10;;;;;;;;2800
16079;3;4;3;1;0;0;0;1;0;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;10;;;;;;;;1700
16079;3;4;4;1;0;1;0;0;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;6;;;;;;;;370
16081;4;1;1;3;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;1;1;0;1;1;0;0;;680;;2;;;2;;;1;200;;2;;;1;999999;1;1;CADEAUX;999999;2;;;40;680;;20;200;;
16083;4;1;1;1;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;1;0;0;0;0;0;;0;;1;0;;1;300;;1;150;;1;80;;2;;;2;;;;;80;;;300;;150;;
16084;6;5;1;1;1;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;;;;1;250;;2;;;1;200;;1;150;;2;;;2;;;;;150;;;;;200;250;
16084;6;5;2;3;0;1;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;10;;;;;;;;1869
16084;6;5;3;3;0;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;10;;;;;;;;2350
16084;6;5;4;3;0;1;0;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;800
16084;6;5;5;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;10;;;;;;;;1500
16085;1;1;1;3;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;;;;1;300;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;300;
16087;5;1;1;1;0;0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;0;0;0;0;0;0;0;0;;;;1;200;;1;500;;1;100;;1;50;;2;;;2;;;;;50;;;500;;100;200;
16089;2;2;1;1;1;0;0;0;0;5;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;;;;1;150;;2;;;2;;;1;150;;1;20;;1;SOUVENIRS;30;;;150;30;;;20;;150;
16089;2;2;2;1;1;0;0;0;0;5;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;5;;;;;;;;230
16091;6;2;1;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;0;0;0;0;0;0;0;0;;;;1;400;;1;1200;;1;50;;1;800;;1;200;;2;;;;;800;;;1200;200;50;400;
16091;6;2;2;1;0;0;0;1;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;6;;;;;;;;350
16092;3;6;1;3;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1;0;0;0;0;0;0;1;0;;4000;;1;1500;;1;700;;2;;;2;;;2;;;2;;;;;;;4000;700;;;1500;
16092;3;6;2;3;1;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;11;;;;;;;;9100
16092;3;6;3;1;1;0;0;0;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;10;;;;;;;;1707
16092;3;6;4;1;1;0;0;0;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;850
16092;3;6;5;3;1;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;11;;;;;;;;9100
16093;3;1;1;1;1;0;0;0;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;;;;1;120;;1;480;;1;100;;1;150;;2;;;1;SOUVENIRS;15;;;150;15;;480;;100;120;
