IDENT_MEN;numbd;BNAT_PROD;BDCOD;NAT_PROD_A;NACHA_PROD;BDNEUF_PROD;BDCRED_PROD;BDLIEU_PROD;BDPRIX_PROD;BDPRIX_PRODRECUP;BDPRIX_PROD_D;BDOFFR_PROD;vag
10205;2;MEUBLE SALLE DE BAIN;407;;;1;3;7;100;;100;;1
10207;1;Téléviseur, combiné télé magnétoscope/DVD;201;;1;1;3;4;200;;200;;3
10207;2;Appareil photo numérique;231;;1;1;3;7;500;;500;;3
10207;3;Equipement de sport (raquettes, planche à voile, planche de surf, roller, trotinettes...);243;;4;1;3;8;800;;800;;3
10207;4;Perceuse, visseuse, ponceuse, scie sauteuse, poste à souder, chalumeau et autres;306;;4;1;3;7;50;;50;;3
10209;1;TABLE;408;;;1;3;7;69;;69;;1
10210;1;Réfrigérateur, réfrigérateur congélateur;101;;1;1;3;3;299;;299;;1
10210;2;Instrument de musique;242;;2;2;3;1;200;;200;;1
10211;1;Téléviseur, combiné télé magnétoscope/DVD;201;;;1;3;8;200;;200;;5
10212;1;Aspirateur, nettoyeur vapeur, shampouineuse;109;;1;1;3;7;130;;130;;6
10212;2;Autre périphérique informatique (clef USB, souris, clavier, enceintes...);221;CLE USB;1;1;3;4;12;;12;;6
10212;3;Instrument de musique;242;;1;1;3;8;700;;700;;6
10212;4;Equipement de sport (raquettes, planche à voile, planche de surf, roller, trotinettes...);243;;1;1;3;7;140;;140;;6
10212;5;POUF;403;;;1;3;7;45;;45;;6
10213;1;Aspirateur, nettoyeur vapeur, shampouineuse;109;;1;2;3;10;10;;10;;1
10213;2;Raclette, fondue, gauffre ou crèpière;114;;1;2;3;10;6;;6;;1
10213;3;Téléphone portable;215;;1;1;3;8;300;;300;1;1
10213;4;Perceuse, visseuse, ponceuse, scie sauteuse, poste à souder, chalumeau et autres;306;;2;1;3;7;30;;30;;1
10213;5;TABLE;401;;;2;3;10;20;;20;;1
10215;1;Expresso, cafetière, bouilloire, grille pain ou appareil pour la préparation de jus;112;;1;1;3;4;69;;69;;4
10215;2;Téléphone portable;215;;1;1;3;4;159;;159;4;4
10217;1;Réfrigérateur, réfrigérateur congélateur;101;;1;1;3;4;349;;349;;2
10217;2;Lave-linge, lave-linge séchant;103;;1;1;3;8;450;;450;;2
10217;3;Lave-vaisselle;105;;1;1;3;8;500;;500;;2
10217;4;Four à micro-ondes;107;;1;1;3;7;99;;99;;2
10217;5;Rasoir électrique, épilateur, tondeuse ou appareil pour soin du cheveu;120;;1;1;3;4;30;;30;;2
10218;1;Raclette, fondue, gauffre ou crèpière;114;;1;1;3;4;80;;80;;1
10219;1;Fer à repasser, centrale à vapeur;119;;1;1;3;4;96;;96;;5
10219;2;Téléphone portable;215;;1;1;3;8;999999;;500;3;5
10219;3;Tondeuse à gazon;301;;1;1;3;8;3900;;3900;;5
10219;4;SALLE A MANGER;401;;;1;3;8;999998;;800;;5
10219;5;BUFFET;402;;;1;3;8;999998;;150;;5
10221;1;Téléphone portable;215;;2;1;3;7;500;;500;4;4
10221;2;Disque dur externe;218;;1;1;3;8;70;;70;;4
10222;1;Lave-linge, lave-linge séchant;103;;1;1;3;6;340;;340;;6
10222;2;Téléphone portable;215;;1;1;3;7;120;;120;4;6
10223;1;Micro-ordinateur portable;212;;1;1;3;8;1300;;1300;;6
10226;1;Four à micro-ondes;107;;1;1;3;4;40;;40;;1
10226;2;Aspirateur, nettoyeur vapeur, shampouineuse;109;;1;1;3;7;49;;49;;1
10226;3;Expresso, cafetière, bouilloire, grille pain ou appareil pour la préparation de jus;112;;1;1;3;4;79;;79;;1
10226;4;TABLE;401;;;1;3;3;138;;138;;1
10226;5;MEUBLE TELE;404;;;1;3;2;159;;159;;1
10226;6;TABLE DE CHEVET;405;;;1;3;7;30;;30;;1
10226;7;LIT (SOMMIER+MATELAS);406;;;1;3;7;650;;650;;1
10227;1;Expresso, cafetière, bouilloire, grille pain ou appareil pour la préparation de jus;112;;1;1;3;4;49;;49;;3
10227;2;Téléphone portable;215;;2;1;3;4;500;;500;4;3
10228;1;Téléphone portable;215;;1;1;3;8;70;;70;4;2
10229;1;Cartouche d'imprimante;219;;8;1;3;3;50;;50;;1
10229;2;Equipement de sport (raquettes, planche à voile, planche de surf, roller, trotinettes...);243;;99;1;3;10;1600;;1600;;1
10230;1;Lave-linge, lave-linge séchant;103;;1;1;3;8;1200;;1200;;1
10230;2;Téléviseur, combiné télé magnétoscope/DVD;201;;1;1;3;8;600;;600;;1
10233;1;Tondeuse à gazon;301;;1;2;3;10;999999;280;280;;6
10236;1;Téléviseur, combiné télé magnétoscope/DVD;201;;1;1;3;7;160;;160;;6
10236;2;Tablette PC;214;;1;1;3;7;200;;200;;6
10236;3;TABLE DE JARDIN;408;;;1;1;4;80;;80;;6
10237;1;Lave-linge, lave-linge séchant;103;;1;1;3;7;900;;900;;4
10237;2;Micro-ordinateur portable;212;;1;1;3;4;300;;300;;4
10237;3;Appareil photo numérique;231;;1;1;3;7;200;;200;;4
10237;4;Instrument de musique;242;;1;2;3;3;80;;80;;4
10239;1;Lave-linge, lave-linge séchant;103;;1;1;3;7;550;;550;;5
10239;2;Lave-vaisselle;105;;1;1;3;7;500;;500;;5
10241;1;Lave-vaisselle;105;;1;1;3;7;430;;430;;1
10241;2;Aspirateur, nettoyeur vapeur, shampouineuse;109;;1;1;3;7;81;;81;;1
10241;3;Cuiseur, friteuse, autocuiseur;113;;1;1;3;7;30;;30;;1
10241;4;Fer à repasser, centrale à vapeur;119;;1;1;3;7;150;;150;;1
10241;5;Tablette PC;214;;1;1;3;4;600;;600;;1
10241;6;PENDERIE;405;;;1;3;7;60;;60;;1
10242;1;Téléviseur, combiné télé magnétoscope/DVD;201;;1;1;3;7;699;;699;;6
10242;2;Téléphone portable;215;;2;2;3;10;200;;200;4;6
10242;3;Perceuse, visseuse, ponceuse, scie sauteuse, poste à souder, chalumeau et autres;306;;1;1;3;8;50;;50;;6
10243;1;Lave-linge, lave-linge séchant;103;;1;1;3;6;278;;278;;2
10243;2;Sèche-linge indépendant;104;;1;1;3;4;289;;289;;2
10243;3;Téléphone portable;215;;2;1;3;6;500;;500;4;2
10243;4;Appareil photo numérique;231;;1;1;3;4;79;;79;;2
10243;5;SOMMIER;406;;;1;3;7;50;;50;;2
10243;6;MEUBLES POUR BEBE;412;;;2;3;10;150;;150;;2
10243;7;CHAMBRE A COUCHER;413;;;1;3;7;315;;315;;2
10244;1;Cuiseur, friteuse, autocuiseur;113;;1;1;3;5;25;;25;;1
10247;1;Téléphone portable;215;;1;1;3;8;80;;80;1;6
10247;2;Cartouche d'imprimante;219;;1;1;3;8;400;;400;;6
10247;3;Perceuse, visseuse, ponceuse, scie sauteuse, poste à souder, chalumeau et autres;306;;3;1;3;7;999998;;35;;6
10247;4;TABLE ET CHAISE;401;;;1;2;7;470;;470;;6
10248;1;Téléphone portable;215;;1;1;3;4;20;;20;4;5
10249;1;Réfrigérateur, réfrigérateur congélateur;101;;1;1;3;8;800;;800;;4
10249;2;Expresso, cafetière, bouilloire, grille pain ou appareil pour la préparation de jus;112;;1;1;3;4;12;;12;;4
10251;1;Expresso, cafetière, bouilloire, grille pain ou appareil pour la préparation de jus;112;;1;1;3;7;50;;50;;5
10251;2;Autre(s) appareil(s) électroménager(s);122;VENTILATEUR;1;1;3;7;40;;40;;5
10251;3;Téléviseur, combiné télé magnétoscope/DVD;201;;1;1;1;7;600;;600;;5
10251;4;Micro-ordinateur portable;212;;1;1;3;7;1200;;1200;;5
10251;5;Disque dur externe;218;;1;1;3;7;100;;100;;5
10251;6;Cartouche d'imprimante;219;;4;1;3;7;110;;110;;5
10252;1;Téléphone portable;215;;1;1;3;7;200;;200;3;2
10253;1;Téléviseur, combiné télé magnétoscope/DVD;201;;1;1;3;4;300;;300;;5
10253;2;3;401;;;1;1;7;800;;800;;5
10253;3;3;403;;;1;3;3;200;;200;;5
10253;4;barbecue de jardin;409;;;1;3;4;65;;65;;5
10254;1;Four à micro-ondes;107;;1;1;3;7;590;;590;;4
10254;2;Robot, mixeur, hachoir, balance alimentaire, couteau électrique;116;;1;1;3;7;200;;200;;4
10254;3;GPS;245;;1;1;3;7;100;;100;;4
10254;4;Débroussailleuse, taille haie, broyeuse, tronçonneuse et autres appareils d'entretien du jardin;305;;1;1;3;5;45;;45;;4
